112.234,103.904,103.659,104.118,104.753,109.307,105.449,110.126,21.3201,22.4524,,23.2207,23.0888,23.6918,23.1177,24.4251,103.073,102.027,101.979,103.025,103.25,104.444,105.735,105.433,107.722,102.216,102.044,102.905,102.814,104.589,103.71,105.032,121.599,122.301,122.043,122.747,127.188,124.442,124.207,125.377,122.055,125.906,122.103,123.215,123.104,124.509,127.893,125.439,120.539,120.996,121.117,121.841,121.828,122.885,122.24,123.649,121.231,121.267,120.739,121.903,121.866,123.418,122.971,123.756,302.096,300.461,300.172,301.288,302.828,304.959,302.51,306.429,299.671,300.65,300.552,302.753,301.644,305.822,302.342,303.623,305.479,306.086,305.78,306.881,306.986,310.143,307.779,308.828,305.247,307.872,305.921,306.973,306.96,308.002,307.887,308.926,292.977,293.279,293.315,294.374,294.562,295.452,295.402,297.842,292.761,293.498,294.756,296.3,295.062,297.39,295.42,296.723,299.131,299.974,299.868,301.08,301.003,302.307,302.207,305.606,299.942,300.213,300.035,301.31,301.261,302.442,302.028,303.243
120.088,118.968,118.666,119.384,119.627,124.402,120.526,121.703,21.9087,24.3042,23.5664,,24.2394,24.9656,24.3713,25.775,124.501,124.948,124.621,125.809,125.96,126.696,126.805,127.856,124.6,124.813,124.957,126.088,126.049,129.027,128.968,130.99,115.377,115.343,115.078,116.205,116.71,118.264,117.154,118.589,115.785,119.715,115.248,116.485,116.356,117.694,120.506,118.042,121.981,122.042,121.537,122.9,122.221,125.001,123.262,124.349,122.318,122.143,122.025,122.679,122.916,124.328,123.789,124.746,302.577,300.804,300.525,301.564,303.22,303.952,302.407,306.285,299.933,301.01,300.647,303.031,302.051,306.052,302.378,303.421,305.499,305.782,305.584,306.927,306.95,307.763,307.696,308.656,305.287,306.058,305.856,306.547,307.108,307.629,307.865,308.934,299.258,299.911,299.991,300.474,300.957,301.767,301.859,304.067,299.236,299.932,299.581,300.587,300.896,303.938,301.475,302.619,305.432,306.484,306.372,309.184,307.799,308.49,308.533,311.047,305.988,306.842,306.21,307.228,307.749,308.479,308.307,309.642
123.831,119.031,118.677,119.817,119.698,121.021,120.508,126.803,21.6515,24.0966,23.0644,23.8996,,24.4805,25.0921,25.6724,124.583,125.375,125.174,126.163,125.979,127.218,126.53,128.147,124.872,125.078,125.156,126.067,126.038,127.132,126.82,128.114,118.07,119.009,115.608,118.287,119.773,117.857,117.41,118.388,115.857,115.32,115.445,116.519,116.417,117.786,117.263,118.453,122.376,122.082,121.979,122.92,122.856,123.849,123.651,124.644,122.263,122.097,121.852,123.077,122.749,124.328,123.907,124.926,300.31,300.91,300.852,303.113,303.709,302.839,302.313,303.546,300.073,300.853,300.567,303.977,301.731,303.053,302.719,303.573,305.362,306.23,305.769,306.926,307.195,308.298,307.879,308.714,305.644,306.163,305.904,306.885,306.804,308.26,307.946,309.112,299.323,299.813,299.758,300.837,301.415,305.152,303.894,304.958,299.052,299.93,299.935,302.38,301.06,301.971,301.741,302.965,305.512,306.757,306.67,307.468,307.58,308.814,308.503,311.832,306.064,306.659,306.496,307.947,307.666,309.247,308.702,309.717
107.208,106.36,105.901,107.049,107.115,108.201,107.862,108.823,22.9932,24.8842,23.3617,25.5831,24.812,,25.5999,26.3259,105.121,104.833,104.109,105.324,105.516,106.882,106.367,106.814,105.318,103.988,107.347,104.804,105.289,106.544,106.424,107.757,124.496,124.581,124.499,125.573,125.58,126.878,126.497,129.259,128.335,126.631,124.582,125.552,125.712,126.391,126.661,127.612,123.524,123.438,123.159,124.35,123.783,126.699,124.689,125.418,123.435,123.155,123.029,124.391,124.571,125.592,125.197,126.262,303.246,304.344,304.026,305.751,306.105,307.768,304.999,305.793,302.279,302.952,302.884,305.161,303.999,306.882,304.565,306.031,307.653,308.247,308.217,309.101,309.402,310.303,310.213,311.395,307.643,308.129,308.012,309.121,309.375,310.519,310.176,311.274,295.185,295.996,295.604,296.692,296.801,299.84,299.797,298.847,295.116,297.389,295.775,296.685,297.046,300.257,297.804,298.681,301.263,302.603,302.454,303.67,303.565,304.843,304.365,307.052,301.908,302.884,302.46,303.165,306.008,305.066,304.278,307.08
131.781,127.383,127.181,128.105,128.261,129.457,128.918,130.229,23.0046,24.3491,24.3379,24.6926,25.2865,25.5802,,25.8645,126.016,126.066,125.808,126.813,127.023,127.973,127.781,128.707,125.919,126.055,125.854,126.891,126.966,128.114,127.773,129.065,124.196,124.144,124.184,125.037,129.508,126.151,126.3,127.237,123.576,124.316,126.726,129.13,128.384,126.499,126.231,127.19,122.656,122.304,122.684,123.418,123.192,124.524,124.236,125.265,122.695,122.389,122.468,123.309,123.687,125.08,124.268,125.385,312.694,312.192,311.66,313,313.041,314.209,313.889,314.916,311.289,312.05,311.788,314.236,312.881,315.472,313.966,314.877,316.797,317.361,317.147,318.119,318.394,319.308,319.216,320.127,316.577,317.457,317.455,318.973,318.796,319.701,319.351,320.193,310.08,311.065,310.878,311.902,311.987,315.334,314.455,315.727,310.626,311.199,310.912,313.751,312.074,313.447,312.926,314.169,317.414,317.777,317.795,318.631,318.851,319.888,319.742,322.37,317.079,317.802,317.743,318.697,318.754,320.106,319.986,323.053
114.459,106.335,106.802,107.881,107.889,109.101,108.797,109.499,23.4212,25.7381,24.3422,25.7058,25.361,26.7847,26.142,,105.688,105.464,105.234,106.16,106.351,107.698,107.19,107.983,105.288,105.302,104.99,106.422,106.355,107.278,107.006,108.448,125.727,125.261,125.358,126.2,128.392,127.606,131.338,128.409,125.659,125.349,125.284,126.427,126.532,127.615,130.903,131.944,127.439,127.295,124.164,125.307,125.007,127.706,125.759,126.652,123.757,124.279,124.251,125.155,125.205,126.393,125.797,127.049,303.625,303.785,303.522,305.905,306.03,307.164,305.707,306.632,303.168,303.768,303.467,304.582,304.68,307.363,305.659,306.602,308.135,309.11,309.159,310.126,310.059,311.62,310.96,311.93,308.776,310.496,309.066,311.203,310.113,311.035,310.883,312.078,295.893,296.727,296.475,297.63,297.628,301.16,298.573,299.685,296.164,298.868,296.659,297.62,297.87,301.381,298.53,299.804,302.611,303.96,282.351,274.718,274.606,275.914,300.802,307.468,301.769,302.301,302.244,303.068,303.487,304.503,304.387,305.594
125.354,122.782,124.58,123.765,128.101,126.316,124.358,127.615,123.098,126.756,122.731,123.782,124.002,125.168,124.746,125.758,,21.2283,21.3565,21.8738,21.9305,22.9507,22.583,23.4562,116.941,116.618,116.317,117.273,117.669,118.843,118.462,119.57,119.464,119.659,119.44,120.489,120.829,121.888,121.481,122.77,119.944,119.857,119.657,120.514,120.608,121.69,124.367,122.469,113.748,113.011,112.695,114.088,115.205,114.967,116.376,120.039,114.6,113.268,112.877,113.81,113.938,115.111,114.597,116.351,307.216,306.548,306.58,308.958,309.185,310.434,308.627,309.256,305.886,306.82,306.778,307.822,307.859,311.074,308.727,309.516,311.237,311.959,312.318,313.141,312.978,314.126,313.966,315.174,311.627,312.122,311.801,312.798,312.918,314.16,314.104,314.996,306.022,306.649,306.463,307.681,307.758,308.849,310.589,311.878,305.85,308.671,308.695,309.498,309.845,311.018,308.57,311.847,311.448,312.099,313.95,314.859,313.105,314.12,314.006,314.988,311.51,312.032,311.982,312.97,313.16,314.249,314,314.879
130.571,124.424,124.097,124.999,125.437,126.41,126.124,128.816,123.725,127.211,124.071,125.082,125.245,126.41,126.095,127.229,21.9947,,22.6218,23.8634,23.3795,24.1301,23.8774,24.7327,125.732,125.621,125.405,126.618,126.585,127.325,127.319,128.232,121.183,120.481,120.429,121.723,121.641,122.95,122.699,123.86,120.887,120.314,120.613,121.342,121.596,122.905,122.104,123.476,121.49,122.177,122.1,123.031,123.069,126.651,123.621,124.714,123.465,123.449,123.67,123.336,123.165,124.414,123.968,125.236,306.764,307.748,305.113,305.903,306.283,307.39,307.153,308.167,304.48,305.22,305.093,308.179,306.409,309.559,307.164,308.139,309.867,310.236,310.182,313.123,311.436,312.354,311.937,313.269,309.379,310.307,309.997,311.067,311.263,312.269,312.056,313.093,304.277,305.099,305.014,306.062,307.903,307.237,309.188,310.49,304.955,307.024,306.155,307.348,306.149,307.547,307.09,308.16,309.433,310.396,310.23,311.263,311.554,312.755,312.153,313.414,310.398,310.566,310.291,311.104,311.326,312.59,312.299,313.23
105.429,101.721,101.975,103.073,103.382,107.793,103.404,105.23,102.762,101.956,101.912,103.274,103.125,104.219,104.116,105.211,21.7368,22.1987,,22.9108,23.1129,23.9566,23.2222,24.843,103.924,103.769,103.886,104.695,104.789,105.936,105.615,106.772,120.878,121.274,121.166,122.075,122.244,123.301,123.435,124.719,121.003,121.484,121.373,122.3,122.346,123.297,123.037,124.254,122.177,122.346,123.021,123.477,123.356,124.243,123.96,124.914,122.303,122.439,122.889,123.519,123.434,124.453,124.561,125.74,299.493,297.914,297.705,300.235,301.004,302.793,299.912,301.014,297.333,298.588,297.865,299.016,298.975,302.208,299.725,300.903,302.6,303.218,302.884,303.987,304.324,305.351,305.243,306.184,302.608,302.983,303.064,304.205,304.436,305.548,305.147,306.023,290.828,291.785,291.409,292.103,292.558,293.646,294.938,297.522,291.295,293.079,291.083,293.895,292.516,293.857,293.583,296.829,295.832,296.834,296.547,297.637,297.914,298.868,298.862,299.771,295.969,296.799,296.679,297.777,299.799,298.959,299.073,299.774
105.237,106.455,103.018,104.082,103.819,105.657,105.122,108.076,104.095,103.455,103.203,103.82,104.085,105.157,105.221,106.143,22.2343,23.7873,23.1755,,24.1767,24.7203,24.4244,26.0049,104.823,104.968,104.763,105.807,105.73,107.092,106.751,107.826,122.324,122.501,122.157,123.191,126.943,124.266,123.999,125.502,122.095,125.338,122.593,123.067,122.865,124.642,126.696,125.442,123.73,123.975,123.455,124.762,123.957,125.688,125.044,126.161,123.719,123.668,123.247,124.178,124.438,125.492,125.205,126.741,300.481,298.88,298.857,300.961,302.023,303.15,300.864,301.619,298.393,300.402,298.72,299.735,299.786,302.493,300.518,301.617,303.532,304.132,303.931,305.17,305.147,306.554,306.063,307.394,303.884,304.358,304.015,305.123,305.303,306.585,306.521,307.624,291.719,292.188,292.183,293.646,293.576,294.4,296.474,295.445,291.266,294.818,292.239,294.6,293.232,294.546,294.175,298.23,298.601,297.92,297.718,298.915,299.076,299.827,299.939,303.073,297.056,297.947,297.757,298.653,298.939,300.127,299.825,300.867
109.031,103.14,107.796,103.993,104.352,109.344,105.005,106.189,103.396,103.177,103.343,104.35,103.854,105.522,104.961,106.155,20.8649,23.0235,23.4626,23.9424,,24.7978,24.9239,26.0219,105.01,104.731,104.869,105.679,105.527,106.994,106.669,107.869,122.488,122.396,122.358,123.391,123.588,126.318,124.233,125.235,122.865,122.681,122.311,123.242,123.339,124.792,124.381,125.296,124.579,123.76,123.647,124.549,124.072,125.252,125.146,125.861,123.884,123.718,123.43,124.52,124.536,125.832,125.348,126.522,299.9,301.121,298.81,299.565,299.915,303.407,300.581,303.92,298.536,299.111,300.15,302.085,299.846,300.859,300.686,301.831,303.551,304.092,304.02,304.928,305.266,306.399,306.118,307.208,303.638,304.009,304.059,305.081,305.308,306.246,306.314,307.29,291.68,292.711,292.311,293.339,293.295,294.394,294.357,297.748,292.016,293.867,294.555,293.242,293.352,296.768,294.234,297.027,297.016,298.08,297.894,298.904,298.963,300.201,299.907,302.227,299.132,298.051,297.981,298.96,299.153,300.71,300.198,300.658
128.766,126.687,126.032,126.924,127.344,128.407,127.734,129.362,126.06,126.543,126.33,127.348,127.489,128.405,127.831,129.28,23.2375,24.35,22.7083,24.8237,24.5152,,25.7941,26.7007,119.694,120.162,119.763,122.526,121.041,122.286,121.686,123.026,123.916,123.219,122.809,123.736,124.018,125.379,124.826,125.95,123.669,125.588,122.811,124.11,124.223,125.369,127.739,126.046,116.098,116.334,116.373,117.249,117.697,119.421,118.052,119.28,118.601,116.383,116.207,117.266,117.354,118.445,118.193,119.232,310.786,310.587,310.222,311.259,311.5,315.221,312.209,313.228,309.834,310.339,310.23,312.997,313.263,314.385,313.43,314.818,315.792,315.57,315.407,316.287,316.69,317.72,317.415,318.583,315.074,315.484,315.538,316.324,317.066,317.701,317.388,318.945,309.513,310.202,309.935,311.071,311.402,312.667,311.924,314.537,309.199,311.744,311.477,312.381,311.464,312.266,312.052,313.083,315.068,315.518,315.403,316.376,316.49,317.671,317.418,318.342,317.093,300.201,299.99,301.126,301.329,302.332,304.205,303.083
113.634,104.706,104.591,105.353,105.558,110.079,106.375,110.969,104.532,104.485,104.525,105.43,105.442,106.573,106.17,107.188,22.7702,24.1725,23.6302,24.4576,24.6902,25.824,,25.8105,97.8341,97.3171,97.3339,99.3709,99.2398,100,99.5355,100.544,122.081,122.822,122.633,123.753,123.753,124.782,124.495,125.596,122.243,122.561,122.62,123.73,123.89,124.885,124.377,125.819,116.637,116.545,116.238,117.38,117.111,118.349,118.157,118.8,115.93,116.674,116.536,117.545,117.504,118.8,118.297,119.582,302.188,301.004,301.383,301.866,303.257,304.705,302.902,303.981,300.094,301.084,300.92,303.415,301.926,305.293,302.882,304.114,305.292,306.177,305.902,308.254,308.563,309.748,308.08,309.069,305.544,306.061,305.861,307.303,307.117,310.292,308,309.038,294.623,294.578,294.573,295.62,295.603,296.969,296.455,297.749,294.105,296.603,297.289,295.618,297.417,299.034,296.511,299.169,301.022,301.892,299.63,300.736,301.114,301.952,301.647,305.349,299.18,299.784,299.823,300.77,300.952,302.024,301.682,302.783
109.136,105.772,105.305,106.608,106.466,107.659,107.264,109.779,105.474,105.177,105.047,106.549,105.742,107.227,106.836,108.524,24.3522,24.8974,24.8987,25.9787,25.5722,26.9997,26.18,,107.428,106.95,106.728,108.995,111.605,109.131,108.816,109.995,124.415,124.61,124.266,125.213,127.821,126.392,129.321,127.446,123.72,124.405,124.228,125.632,125.803,126.514,126.306,127.435,125.157,125.647,125.568,126.367,126.253,127.411,126.961,128.135,125.755,125.618,125.521,126.617,126.419,127.856,127.711,128.731,301.838,301.132,303.069,304.062,304.963,303.236,302.949,304.158,300.223,301.336,301.135,302.891,302.289,304.551,303.132,304.106,305.5,306.277,306.135,307.362,307.012,308.241,308.057,309.422,305.866,306.337,306.119,308.59,307.27,308.414,308.033,309.042,296.088,294.829,294.536,295.456,295.839,296.962,296.512,300.003,293.62,294.794,294.636,295.632,295.893,298.179,296.388,297.643,301.059,299.985,299.62,301.005,300.911,302.07,301.618,305.234,299.166,299.945,300.287,300.753,300.916,301.807,301.674,302.808
104.83,100.573,104.111,102.138,101.608,106.998,102.958,109.489,100.699,101.338,100.777,102.908,101.528,103.35,102.504,103.943,107.417,102.581,102.592,103.332,103.353,104.925,104.376,105.608,,21.4002,21.1334,21.7853,21.8418,22.7735,22.4954,23.9437,119.796,120.26,120.054,120.75,121.186,122.018,122.428,122.93,119.956,122.118,120.001,121.13,121.241,122.411,125.107,122.892,120.881,121.358,121.245,122.218,121.729,123.22,123.042,124.154,121.397,121.573,121.217,122.042,122.566,123.728,123.57,124.187,298.304,296.922,296.676,299.305,297.938,299.13,298.746,299.692,296.099,296.866,296.804,299.899,297.894,299.212,298.795,299.811,301.032,302.07,301.83,302.764,303,304.167,304.088,304.801,301.362,301.949,302.146,304.184,305.087,306.327,305.793,307.63,289.695,290.634,290.379,291.648,293.682,294.52,292.789,296.036,289.61,291.72,292.895,291.414,291.444,292.768,292.384,296.293,295.2,297.137,295.396,296.361,296.513,297.553,297.301,298.409,298.558,295.455,295.44,296.432,296.345,297.6,297.268,298.219
126.613,124.007,124.163,125.247,124.932,126.442,125.924,130.416,124.219,124.351,124.31,125.154,125.471,126.463,126.164,127.266,126.351,125.564,125.395,126.356,126.573,127.724,127.407,128.49,21.3105,,22.5797,23.746,22.8539,23.8035,23.7772,25.0534,121.083,120.78,120.544,122.009,121.811,123.028,122.128,123.882,120.402,122.541,120.528,121.741,121.802,122.976,123.635,123.829,122.227,122.052,121.954,123.18,123.2,124.026,123.471,124.641,122.775,122.357,122.315,123.262,123.231,124.596,123.965,125.113,305.517,305.221,306.251,307.412,306.348,309.784,307.386,308.091,304.305,305.31,306.462,308.638,306.236,307.392,307.2,308.239,309.477,310.284,309.965,311.125,311.319,312.263,312.209,313.3,309.307,310.253,310.083,311.303,311.332,312.362,312.171,313.105,306.55,307.27,306.97,308.005,308.75,310.031,306.918,310.947,304.256,309.457,307.314,305.941,305.971,310.525,308.522,308.219,310.446,310.592,310.172,311.531,311.366,312.48,312.311,316.101,309.445,310.484,310.224,311.462,312.42,312.663,312.215,313.272
105.079,102.19,101.909,102.827,103.195,104.508,103.828,105.341,103.017,102.372,101.824,103.284,103.322,104.393,104.019,105.178,104.059,103.639,103.785,104.645,105.044,105.906,105.639,106.65,21.0717,22.4251,,22.7907,23.0022,23.7364,23.8224,24.4582,120.827,121.267,120.982,122.316,126.836,123.355,123.453,124.161,120.925,125.864,121.113,122.049,122.35,123.289,128.528,124.126,122.58,122.605,122.252,123.685,123.276,124.302,123.924,124.949,122.655,122.985,122.333,123.332,123.403,124.952,124.495,125.126,297.554,299.877,300.211,298.561,299.024,301.89,302.104,300.846,297.123,298.112,297.732,301.361,298.82,300.025,299.736,301.195,302.201,303.121,303.01,304.161,304.107,305.608,305.087,306.237,302.356,303.457,302.852,304.183,306.035,306.991,305.423,306.247,290.87,291.526,291.191,292.32,292.445,295.95,293.334,296.056,293.378,291.588,292.88,295.259,292.447,295.937,293.424,294.729,298.185,296.736,296.723,297.561,297.863,298.948,298.837,301.048,295.749,296.963,296.821,297.536,299.885,298.911,298.659,299.523
