37.6309,37.6332,37.7107,37.4158,36.5385,36.4751,36.0985,36.0775,30.846,30.21,,10.8881,35.283,35.4293,35.4942,35.7326,37.8134,37.7228,37.7644,38.0216,36.9217,37.0053,36.9138,37.5873,40.1954,39.5363,39.474,40.1842,40.2455,40.2418,40.2252,40.2451,119.537,116.964,118.308,118.201,115.811,115.813,117.705,118.069,115.081,115.062,115.446,115.474,115.859,115.815,119.382,119.299,116.917,116.963,117.44,117.723,119.073,119.12,119.308,119.563,120.565,120.455,122.327,122.768,120.686,120.685,121.436,121.594
49.489,49.5561,48.3012,48.2748,47.4629,47.5707,47.359,47.0531,45.4903,45.4651,10.7887,,47.3532,46.9944,47.1753,47.0742,45.2438,45.2692,44.8544,45.2316,44.3009,44.4664,44.2873,44.2915,38.2065,38.8766,41.2417,41.4596,42.4363,42.3132,42.953,42.9961,138.051,137.696,139.336,139.683,138.423,138.162,136.363,136.155,135.333,135.31,136.172,135.967,135.097,134.906,132.425,131.139,134.357,134.391,130.944,131.731,131.151,130.815,128.672,130.117,130.356,130.264,129.168,129.8,129.526,129.298,129.095,134.727
47.9152,47.9367,48.303,48.3463,48.9652,48.9387,48.8393,49.4336,47.5023,47.0542,48.253,48.2202,,10.7759,46.8069,46.5164,45.2428,45.221,44.6058,45.1753,45.2485,45.2687,45.4255,45.4412,42.9931,42.955,43.0446,43.0442,37.8704,37.8355,41.9402,41.8837,139.49,139.814,138.939,139.137,137.079,137.876,139.705,137.702,139.016,136.958,138.747,136.427,136.726,136.553,134.355,135.037,134.892,134.694,134.526,135.451,131.041,132.812,132.107,132.306,131.838,131.311,133.605,131.416,130.749,130.48,131.811,131.719
49.8705,49.9627,49.6674,50.0264,48.8828,48.8386,48.345,48.2851,47.4141,47.4299,47.5117,47.4489,10.8846,,48.2827,48.3724,45.3006,45.3284,45.3033,45.961,45.2756,45.2614,45.2368,45.2988,41.7722,42.2143,39.5146,39.5682,43.1578,43.1207,43.9106,43.8776,139.489,140.066,140.192,140.084,140.446,138.712,139.916,139.925,139.115,139.069,139.236,139.888,139.582,139.747,136.466,136.496,136.473,136.439,134.321,134.317,133.039,134.161,133.463,133.319,131.002,131.001,131.211,131.248,131.518,131.778,134.405,134.506
37.5065,37.2491,37.7809,37.9557,38.3717,37.7865,37.5161,37.029,35.3865,35.2809,33.2935,32.8492,35.3157,35.212,,10.8162,38.3611,38.3796,38.1992,37.7522,37.8439,37.8072,37.7169,37.736,40.2493,40.2141,40.2552,40.2434,40.2452,41.3136,40.2573,40.2173,112.998,112.505,112.625,112.676,112.169,112.267,112.709,112.845,109.754,109.829,109.445,109.913,111.182,111.186,111.97,113.895,112.612,112.967,113.739,114.138,116.579,116.033,115.423,115.416,115.668,116.13,115.062,115.014,115.104,115.189,114.605,114.596
34.5271,34.5052,34.5288,34.4859,35.2126,35.2117,34.5483,35.2241,33.214,33.5439,32.6936,31.871,30.4334,30.2754,10.8553,,36.0095,35.2226,35.4779,35.9398,35.4998,36.1963,36.0357,35.8582,38.7606,38.1533,38.0927,38.0117,37.0496,37.0177,37.1662,37.129,128.409,122.528,123.853,124.04,124.228,123.837,125.588,125.753,122.972,121.486,121.995,121.793,121.536,121.198,119.653,119.637,120.324,120.114,120.794,120.748,122.013,121.728,123.924,123.753,121.497,121.526,121.471,121.401,122.125,122.119,122.808,122.595
40.3007,40.2697,41.3764,40.2115,40.2489,40.2075,40.1778,39.6139,36.0431,36.202,37.7587,37.7214,38.4283,38.2966,38.8218,39.024,,10.8404,41.5032,41.4889,40.2518,40.2162,40.2607,40.2393,43.1102,43.0744,42.5695,42.7957,44.5599,44.2776,45.1858,45.1456,116.394,115.322,115.264,115.282,114.794,114.957,114.46,114.583,110.936,110.948,112.221,112.587,112.852,112.584,115.438,115.446,115.114,114.448,116.233,115.972,118.187,118.636,117.673,116.977,117.961,118.153,119.122,119.226,118.82,118.316,117.749,117.983
41.4266,41.1659,42.514,42.4761,41.1315,41.5146,40.2941,40.283,40.2369,40.221,40.2481,40.2563,40.8001,40.9491,40.2967,40.2388,10.8512,,37.2046,37.6628,37.6268,37.8423,33.8461,33.9747,40.2499,40.2025,40.2192,40.232,40.2521,40.2113,40.2431,40.2387,127.912,126.769,126.117,126.349,125.754,125.97,125.96,125.962,124.364,124.479,125.775,125.931,125.89,126.002,120.903,120.86,122.449,121.33,122.709,122.222,119.768,120.049,119.785,119.24,120.273,120.001,120.282,120.123,121.124,120.829,120.497,120.449
40.2456,40.2336,39.7406,40.1784,40.2553,40.2198,37.7434,37.7182,40.2319,41.0494,41.8482,41.5023,41.6325,41.5522,42.5152,42.2487,44.4159,45.2049,,10.843,43.5062,43.2041,42.8535,43.0284,45.253,45.2501,45.2619,45.2441,45.3189,45.7879,46.4567,46.5619,123.048,122.363,122.89,122.439,121.969,121.608,123.504,123.627,122.511,122.517,123.7,123.651,124.338,124.03,126.036,126.995,124.947,124.913,125.324,125.425,127.632,127.674,127.897,127.901,126.859,127.363,129.075,128.932,129.133,129.153,128.019,128.198
39.6611,39.4244,40.2418,40.215,40.2154,40.1144,40.2486,40.2016,37.7549,37.7322,37.7404,37.7016,35.3872,35.9592,37.6023,37.7432,40.2458,40.2544,10.8161,,40.2839,40.2337,40.5245,40.2729,43.1168,43.1213,43.6285,43.0968,43.1117,43.0852,42.2682,42.24,120.219,119.695,120.153,120.124,119.726,119.891,120.374,120.403,118.566,118.588,118.259,118.338,117.778,117.604,120.553,120.546,121.193,120.85,121.206,120.707,122.144,122.622,121.724,124.09,121.858,123.702,123.604,121.366,121.36,121.173,122.567,122.493
39.5039,38.9121,39.2283,38.8574,38.8376,38.4582,36.2386,36.2197,40.2282,40.2677,40.2433,40.248,40.2935,40.2344,41.3123,41.1476,43.1203,43.4296,43.8989,43.5344,,10.7803,42.6126,42.7381,44.3686,43.8945,44.2638,45.2369,46.5488,46.5527,46.0927,45.3199,113.755,112.44,111.766,111.574,112.297,111.272,110.538,111.07,113.23,114.107,114.888,114.89,114.723,114.025,116.198,116.846,116.372,115.538,116.072,115.9,117.913,118.078,118.073,118.352,118.897,118.159,119.303,118.821,118.121,118.412,118.028,118.3
36.3601,36.3037,39.5373,40.2016,40.2385,40.1794,40.2462,40.2196,41.7503,41.9985,41.4989,41.4946,40.2911,40.1759,40.2567,40.2446,43.1156,43.0694,43.3008,43.1071,10.7909,,44.4657,45.2268,46.4189,46.5912,45.2867,46.2877,45.2885,45.2378,45.3499,45.25,121.629,120.528,120.326,120.335,121.006,121.305,120.509,120.438,120.791,120.863,120.892,121.071,121.071,121.115,124.697,124.632,125.498,125.64,125.247,125.072,127.445,127.559,127.557,127.838,127.787,128.254,127.119,127.432,126.672,126.338,126.098,126.383
40.1168,40.1466,40.2461,40.1898,39.1224,40.2064,38.7944,38.4153,35.1223,34.7069,37.1504,36.8837,36.9917,37.654,37.1432,37.3698,40.2289,40.2357,40.2554,40.2129,39.9937,40.1985,,10.7486,41.3847,41.7585,41.6306,41.3516,42.3945,42.9274,43.0157,42.9792,122.038,120.52,120.53,120.829,119.376,119.782,119.7,120.119,118.649,118.429,116.426,116.469,118.052,118.111,121.828,121.498,119.397,119.215,119.658,119.914,122.867,122.957,121.1,123.322,121.705,121.553,121.046,120.767,120.84,120.752,120.833,120.783
45.2781,45.2872,45.3466,45.2621,46.425,46.4139,46.4572,46.9183,45.2681,45.2764,45.2677,45.2583,45.2055,45.1967,44.5004,44.6529,42.0039,42.2707,40.8636,41.7256,41.7813,42.0336,10.8506,,44.815,44.7485,40.225,40.1937,40.2356,40.1849,37.1366,36.8648,134.857,134.456,134.417,134.473,135.752,135.17,135.162,134.608,134.015,134.315,133.678,134.657,132.56,132.516,130.534,130.074,131.224,131.584,130.679,131.223,130.111,130.517,130.127,130.349,130.011,130.053,128.945,128.9,128.32,128.332,126.169,125.639
39.9347,40.2289,41.5601,42.1571,42.2669,43.0696,42.2656,42.2644,44.4743,44.4737,45.203,44.3555,45.1904,45.1982,43.1283,43.4595,45.2612,45.2475,45.2909,45.2681,46.6241,46.678,46.924,46.9385,,10.8156,48.6633,48.5589,47.4756,47.4211,47.9803,46.9631,116.136,115.707,116.097,115.809,116.65,116.106,116.919,117.256,118.467,118.534,118.611,118.276,117.774,118.054,118.545,119.294,120.231,120.337,121.165,121.094,121.663,122.229,122.828,121.989,122.348,122.481,122.757,122.67,121.434,121.644,121.528,122.481
43.9206,43.8883,45.0314,43.8849,43.1287,43.0876,43.1641,43.1563,40.6994,40.9949,41.7486,41.746,41.7087,41.8946,42.256,42.5597,40.0314,39.9718,38.8681,40.0242,40.1409,40.2026,35.6858,35.8022,10.8227,,41.6383,41.6629,42.6191,42.5305,43.0916,42.2268,134.267,132.064,130.151,130.126,129.15,129.639,130.232,130.18,128.549,128.446,131.532,131.653,129.654,129.572,127.857,128.183,127.631,127.477,126.469,126.519,123.031,122.823,124.068,123.959,122.678,122.468,123.156,123.744,126.979,127.147,121.244,121.211
41.1759,41.1331,40.2709,40.2429,40.2391,40.2358,37.7947,38.7252,42.4797,42.6765,43.095,43.075,42.2754,42.2627,43.3403,43.0984,45.266,45.2552,45.2681,45.2449,44.2692,44.2349,45.2886,44.7536,45.4588,45.5648,,10.8076,47.2252,46.9765,47.4549,47.5961,115.615,114.786,113.221,113.15,113.019,113.029,113.709,113.805,116.042,115.08,116.371,116.461,118.208,117.659,118.479,119.026,118.555,118.132,118.833,118.829,120.342,120.204,120.809,121.301,120.877,121.227,122.159,122.664,122.409,121.912,121.154,120.592
40.342,40.302,40.2351,40.2298,38.4403,38.3992,40.2632,40.2199,42.4254,41.5816,43.1089,43.0992,43.2658,45.2112,43.1107,43.0883,45.2605,45.2483,45.2779,45.2457,45.278,45.2326,45.2546,45.2325,47.5934,47.2303,10.8365,,47.4601,47.2748,48.2847,48.2404,125.589,123.962,125.139,124.935,123.785,123.644,122.924,122.942,126.052,126.122,126.675,126.793,125.197,125.142,129.04,128.185,130.707,129.629,127.607,127.311,129.815,129.807,131.076,131.074,131.182,130.939,129.679,129.887,131.051,130.944,129.655,129.952
44.6741,44.4659,44.4249,45.2253,43.8947,43.8886,43.1342,43.1075,42.2046,42.0728,42.2632,42.111,43.127,43.5772,43.1627,43.5091,40.2744,40.212,40.2529,40.2324,40.2246,40.2282,40.2505,40.1868,33.5845,34.1195,37.7702,37.6951,,10.7841,40.0917,40.21,134.692,134.732,134.317,134.374,133.949,133.663,133.534,133.905,132.212,132.19,131.615,132.017,132.747,133.551,128.198,127.758,130.26,130.191,129.319,129.666,128.528,127.701,125.134,125.226,126.599,126.429,125.911,126.086,125.24,125.244,128.639,128.695
41.3169,41.3522,41.5105,41.8342,42.3157,42.2208,42.0713,42.21,40.2236,40.2514,40.2354,40.1919,37.7425,37.6986,40.233,40.2032,43.0925,42.4361,42.2899,43.0164,43.1032,43.5736,43.1091,44.1219,45.2641,45.2394,45.2544,45.2418,10.8391,,45.2346,44.5062,116.912,116.773,115.759,116.134,115.467,117.204,115.506,115.671,114.352,114.204,114.697,114.587,113.316,113.703,117.52,117.494,118.192,117.773,118.117,117.887,120.018,120.617,119.556,120.391,120.294,119.412,119.366,119.525,119.904,120.103,119.864,119.763
42.9868,42.67,42.5872,42.8961,42.8396,43.0912,43.0847,42.194,40.2543,40.2352,38.4333,38.2441,40.2401,40.2101,40.2211,40.242,43.8248,43.9196,43.429,43.1154,43.1165,42.8589,43.0961,43.0897,45.2502,45.2372,45.2568,45.3059,45.9738,45.3774,,10.8192,126.857,124.817,125.721,125.627,125.785,125.691,125.335,125.504,121.632,121.509,121.047,121.333,121.705,120.92,126.034,126.19,126.132,125.93,127.581,126.692,128.916,128.692,128.949,128.849,129.621,130.268,129.233,129.191,130.093,129.912,128.076,127.627
42.2742,42.2961,42.3434,42.0298,41.7914,41.7668,40.2328,40.2023,43.5754,43.257,45.2363,45.2429,45.2329,45.1645,44.8427,44.5427,46.62,46.582,46.5674,46.5527,45.2817,45.2458,45.2556,45.2449,47.6426,47.3777,47.4286,47.5782,48.661,48.2776,10.8077,,125.778,124.781,124.602,124.511,124.423,124.572,123.482,123.758,125.697,125.215,126.336,126.372,126.674,126.424,130.095,130.127,127.596,127.47,127.544,128.076,129.741,129.778,130.35,130.301,130.239,130.276,130.943,130.943,131.003,130.916,130.576,130.524
119.171,119.113,119.652,119.641,119.359,119.081,120.558,120.569,118.674,118.545,118.312,118.199,118.23,118.426,118.271,118.345,119.498,119.517,119.463,119.546,120.533,120.694,120.495,120.581,122.701,121.556,124.321,123.829,123.191,123.099,122.071,122.163,,10.8506,44.907,44.8654,45.3222,45.2646,45.2666,45.2699,43.1559,43.6021,43.1312,43.1237,43.0647,43.1591,36.9973,36.9012,40.2864,40.2681,40.2921,40.2981,43.6009,43.5313,43.6203,43.9027,43.155,43.3938,43.2575,43.118,42.3194,43.1126,43.3275,42.2184
132.127,129.685,129.419,129.555,129.5,129.552,129.329,129.237,127.162,127.289,127.954,127.888,127.648,127.523,127.094,127.242,125.02,123.538,123.856,123.995,123.686,123.657,125.067,125.4,127.178,127.235,127.671,127.82,127.759,127.647,126.609,126.549,10.826,,45.3256,45.2833,45.3148,45.3057,45.2834,45.2681,43.9135,44.0648,45.2498,43.9566,45.2917,45.3178,41.8727,42.1924,42.0587,41.5093,38.646,37.764,43.9248,44.0607,45.132,45.0854,45.2443,44.6653,44.9755,45.2417,45.2767,45.2609,44.4028,45.2369
131.071,130.389,130.159,129.128,130.111,130.47,129.599,129.077,127.285,127.452,129.081,128.944,128.693,128.928,128.686,128.636,125.377,125.44,125.132,125.118,125.663,125.689,126.214,126.203,128.304,128.085,129.025,128.917,130.787,130.597,129.08,129.237,51.0702,50.3167,,10.8025,49.567,50.2959,49.3706,49.6523,48.2719,48.2522,50.2882,49.8413,49.8229,49.2553,47.209,47.028,46.0834,46.1774,46.2446,45.9013,43.0168,43.0926,40.2618,40.2218,45.2032,43.8544,43.6056,43.6616,44.6591,44.634,44.959,44.7585
117.214,116.084,115.387,115.406,115.356,115.146,115.83,116.37,119.052,118.965,118.634,118.635,117.276,117.149,118.065,117.898,120.163,120.114,120.044,120.017,119.484,119.626,120.194,120.252,121.096,121.372,122.856,122.781,121.324,121.339,122.684,122.559,30.5802,30.9502,10.7784,,32.57,32.3473,32.9275,32.8767,34.8078,34.946,34.5169,34.6471,34.6398,34.8052,36.9035,36.8809,37.1944,37.1508,36.9323,36.8937,40.1694,40.1681,39.3912,39.2861,40.2227,38.9547,40.1532,40.2422,39.3907,40.1867,40.2262,39.167
110.288,109.57,107.343,107.407,106.875,106.25,107.762,107.873,108.927,108.787,111.461,111.268,109.05,108.966,111.326,110.743,112.138,112.224,113.921,113.534,113.318,112.349,112.943,112.38,113.061,112.497,115.083,112.54,116.086,116.161,114.874,114.702,35.457,35.4511,35.1325,35.4196,,10.7707,30.3067,30.2974,36.265,36.5058,37.1717,36.3104,37.3718,37.4215,39.8793,40.2324,38.8017,38.8176,38.5556,38.8456,40.2607,40.2184,40.2679,40.2619,40.2582,40.2757,41.5123,41.313,41.7703,41.5369,41.3328,41.7909
138.208,137.772,136.651,136.752,135.458,135.378,134.675,134.435,135.133,134.876,134.87,134.93,134.772,134.937,135.351,135.397,133.461,133.109,132.285,132.11,131.734,131.868,131.718,131.766,129.942,132.204,130.467,131.836,122.494,122.479,122.127,122.284,38.9917,38.9564,40.126,40.0013,10.8348,,39.8841,40.2537,37.7191,37.4179,35.1377,35.3559,37.4806,37.6692,40.2497,40.2478,40.2473,40.2668,40.2698,40.2374,42.2718,42.6758,43.1207,43.1168,43.1264,43.4539,42.2832,42.607,42.2277,42.6094,42.282,42.5627
118.71,117.996,117.453,117.582,117.263,117.463,117.47,117.352,119.647,120.158,120.484,120.071,119.908,119.664,119.748,120.074,121.78,121.837,121.481,121.171,121.881,121.696,121.931,121.962,122.203,122.035,122.522,122.428,124.473,124.528,124.202,124.091,33.0622,32.9214,32.7585,32.4767,31.7039,30.3353,,10.7779,33.707,33.7013,34.2975,34.3147,35.5593,35.2174,37.7216,37.7416,36.738,36.2748,36.2494,36.2333,37.7792,37.7306,38.358,38.4069,39.4582,38.5627,40.2563,40.237,40.2435,40.2746,40.2813,40.2404
120.288,120.159,121.936,121.915,120.568,121.006,120.769,120.784,119.275,119.524,118.526,119.132,118.818,119.144,118.925,118.61,120.937,121.22,120.815,121.232,121.625,121.79,120.713,120.754,122.517,122.804,123.832,124.104,122.348,122.524,122.521,123.144,45.3472,45.2887,45.3473,45.2688,46.0433,46.1873,10.8161,,45.012,45.3181,44.9857,45.2163,43.5611,43.6132,38.7084,38.8749,40.2943,40.2641,42.1263,42.1761,44.3767,44.6862,45.2947,45.2977,45.2758,45.0438,44.8894,45.0014,44.0603,45.2342,44.1302,43.8597
112.7,111.808,111.661,111.911,112.629,112.63,111.74,112.007,111.346,111.396,110.278,108.972,109.861,110.402,110.367,109.796,111.716,113.885,112.062,112.605,114.11,113.678,112.505,112.51,114.535,114.828,115.31,115.299,115.037,115.414,115.737,115.706,37.428,37.6651,37.2493,37.2202,37.7394,37.6928,37.7455,37.4624,,10.828,30.7455,31.6601,35.0845,34.8581,37.7581,37.1423,38.1673,38.0522,38.4521,38.4128,40.2802,40.262,40.2361,40.2668,40.7573,40.5193,40.2611,40.2711,40.2729,40.2394,40.2189,40.2442
122.654,120.642,120.428,120.393,119.575,119.556,121.741,121.76,123.051,123.966,123.615,123.16,122.164,122.17,121.194,121.109,124.478,124.493,124.785,124.71,124.21,124.188,124.467,124.287,126.2,125.901,126.51,126.467,126.981,126.105,127.988,126.84,37.2799,37.349,37.0543,36.7706,34.2929,34.1303,36.6064,36.2732,10.8232,,39.5841,39.7196,39.8327,40.1963,41.4068,41.6186,40.2434,40.2354,40.2647,40.743,40.7437,41.6471,42.2817,42.2442,43.1317,43.8772,45.1068,45.2263,43.6706,43.308,44.0044,43.9864
132.491,132.718,130.891,130.759,127.452,127.19,126.677,126.651,126.308,126.807,127.137,127.188,127.699,127.861,127.871,127.81,125.025,125.436,125.315,125.312,124.309,124.813,124.681,124.7,126.062,127.233,126.883,126.884,127.86,127.756,127.72,127.703,49.4227,49.854,50.2615,50.2596,49.0691,49.0293,48.3198,48.3513,47.0013,47.58,,10.7784,48.2622,47.7655,45.7432,45.9531,45.2645,45.2566,45.2444,45.2589,42.2528,41.8824,39.7518,40.0079,42.2736,42.5988,43.0171,43.102,43.5909,43.4797,43.4623,43.5812
136.857,135.199,137.089,136.332,137.755,137.589,138.959,136.797,135.674,135.447,135.468,135.66,134.423,134.481,133.093,133.179,131.117,130.951,131.006,130.954,133.338,133.385,133.313,133.771,131.224,131.603,132.526,132.226,129.504,130.285,129.446,129.389,49.0989,49.2067,48.5211,48.4537,51.049,51.023,50.2481,50.101,49.6776,49.6921,10.8256,,48.9133,48.9027,43.6235,43.9021,45.2578,45.2081,45.2634,45.252,46.9632,46.508,42.7672,42.2299,42.3832,42.309,40.3737,41.68,40.2528,40.3953,37.7507,37.7812
112.235,112.107,111.335,111.827,111.96,112.049,110.7,111.966,109.268,109.222,109.98,109.629,110.348,109.738,109.316,110.039,113.629,113.345,111.929,112.497,112.944,112.851,112.133,113.075,113.45,113.769,114.631,114.503,115.326,115.359,114.391,114.544,36.4869,36.3569,37.7511,37.342,37.3888,37.3254,37.6887,37.5477,35.1495,35.2101,30.2754,30.2941,,10.7932,37.3746,37.7382,37.734,37.7616,37.7359,37.7508,40.2101,40.2541,40.259,40.2229,40.2749,40.2661,40.2373,40.252,40.2514,40.2095,39.5298,40.2261
118.535,118.328,117.929,117.968,118.204,118.178,118.725,118.72,117.359,117.144,116.768,116.736,117,117.144,115.749,115.752,118.53,118.388,118.017,118.029,119.271,119.296,119.161,119.05,122.096,122.135,123.814,123.713,121.001,121.038,121.284,121.11,43.0635,43.4249,43.1374,43.1671,43.4462,43.6932,43.1902,43.4494,42.2633,42.2543,40.2815,40.2667,10.8753,,35.8677,36.2033,40.2305,40.1942,40.1741,40.2068,42.264,42.2486,42.5878,42.2625,42.0457,42.1916,40.2962,42.1247,40.2568,40.7849,40.3087,41.0354
115.673,115.354,116.145,116.042,114.838,114.691,114.368,114.312,111.945,111.715,111.657,112.417,114.502,113.402,113.096,112.833,116.395,116.079,116.946,116.819,114.666,115.266,115.314,115.274,117.435,117.508,117.897,117.755,119.156,118.899,117.328,117.147,40.2942,40.2708,40.2586,40.2524,40.3834,40.236,39.9003,39.6876,35.9301,35.6612,38.5868,38.5576,38.5535,38.6964,,10.7908,40.2719,40.276,40.2422,40.2735,42.6989,43.1028,43.1029,43.1095,43.1287,43.1155,45.2593,45.243,44.3841,45.1342,43.815,44.057
114.346,113.421,115.079,113.914,114.804,114.801,112.775,112.757,111.282,112.552,113.178,113.104,111.88,111.352,111.972,112.723,113.174,113.44,115.859,114.868,115.146,115.237,114.892,115.391,117.339,118.057,116.41,116.047,115.724,115.906,116.687,116.416,40.1849,38.8351,40.2,39.9227,40.2245,39.6928,39.7135,39.5343,37.9423,37.5589,36.7954,37.0844,35.179,34.8782,10.7774,,40.2821,40.2934,40.2476,40.2398,42.6872,43.1242,42.7055,42.8026,43.1268,43.1131,42.3209,42.5804,40.3237,41.2895,41.3371,41.0999
119.978,119.761,120.449,120.629,121.383,120.279,120.601,120.551,118.232,118.291,118.445,118.571,118.071,117.995,118.706,118.511,120.538,121.448,120.82,120.76,120.997,120.79,121.667,121.67,122.298,122.316,122.115,122.058,122.844,122.743,122.949,123.563,39.6748,40.2486,40.2564,40.3028,40.3063,40.2436,40.33,40.274,38.4368,38.5234,37.7478,38.0511,36.2312,36.2262,40.3309,40.2677,,10.7945,40.2679,40.3018,43.5342,43.8264,43.5632,43.9089,43.5265,44.902,42.646,43.1374,43.0719,43.1289,42.2886,42.2758
